,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,StScaler-Cosine labels,RobScaler-Cosine labels,RobScaler-Euclidean labels,StScaler-Euclidean labels,RobScaler-manhattan labels,StScaler-manhattan labels,ProbScaler labels
240,0.0,0.0,1.0,3.0,0.0,4.0,1.0,17.0,0.0,2.0,7.0,13.0,0.0,1.0,0.0,1.0,17.0,1.0,4.0,1.0,27.0,11.0,7.0,1.0,6.0,1.0,0.0,206.0,1.0,6.0,0.0,0.0,10.0,1.0,4.0,0.0,8.0,3.0,0.0,1.0,1.0,7.0,2.0,0.0,1.0,13.0,0.0,6.0,0.0,30.0,2.0,2.0,2.0,3.0,5.0,90.0,0.0,0.0,1.0,0.0,31.0,197.0,7.0,12.0,6.0,2.0,2.0,85.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,21.0,2.0,1.0,14.0,4.0,6.0,120.0,0.0,2.0,129.0,1.0,14.0,9.0,5.0,0.0,6.0,3.0,0.0,2.0,6.0,2,1,4,2,5,0,6
241,10.0,6.0,5.0,0.0,0.0,0.0,14.0,6.0,1.0,0.0,0.0,3.0,3.0,4.0,12.0,0.0,1.0,1.0,9.0,5.0,4.0,1.0,3.0,0.0,2.0,4.0,1.0,209.0,17.0,0.0,2.0,0.0,2.0,20.0,1.0,0.0,17.0,1.0,11.0,6.0,14.0,13.0,14.0,39.0,2.0,19.0,0.0,2.0,8.0,0.0,0.0,3.0,4.0,0.0,1.0,154.0,1.0,2.0,7.0,1.0,0.0,171.0,0.0,3.0,2.0,1.0,3.0,90.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,5.0,20.0,13.0,1.0,0.0,11.0,185.0,5.0,7.0,127.0,0.0,4.0,0.0,7.0,0.0,3.0,16.0,6.0,11.0,2.0,2,1,4,2,5,0,6
242,0.0,7.0,1.0,4.0,6.0,13.0,13.0,0.0,18.0,3.0,15.0,12.0,0.0,4.0,3.0,7.0,0.0,6.0,0.0,11.0,3.0,2.0,15.0,8.0,3.0,5.0,1.0,143.0,12.0,2.0,5.0,1.0,11.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,10.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,12.0,1.0,2.0,133.0,2.0,1.0,1.0,1.0,1.0,73.0,9.0,10.0,17.0,9.0,3.0,185.0,31.0,6.0,1.0,0.0,14.0,6.0,8.0,7.0,0.0,5.0,2.0,0.0,10.0,0.0,3.0,1.0,0.0,0.0,148.0,1.0,1.0,141.0,1.0,4.0,0.0,0.0,6.0,0.0,19.0,8.0,0.0,1.0,2,1,4,2,5,0,6
243,0.0,0.0,9.0,2.0,2.0,0.0,0.0,6.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,21.0,1.0,0.0,6.0,1.0,1.0,0.0,95.0,0.0,1.0,2.0,2.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,10.0,1.0,0.0,0.0,5.0,0.0,0.0,10.0,7.0,6.0,23.0,3.0,1.0,16.0,74.0,2.0,0.0,3.0,0.0,5.0,107.0,1.0,19.0,1.0,4.0,0.0,99.0,1.0,11.0,20.0,1.0,2.0,2.0,9.0,7.0,1.0,4.0,0.0,3.0,17.0,0.0,18.0,2.0,6.0,5.0,200.0,0.0,2.0,121.0,6.0,8.0,5.0,5.0,1.0,12.0,5.0,3.0,18.0,10.0,2,1,4,2,5,0,6
244,8.0,0.0,4.0,3.0,3.0,11.0,11.0,1.0,5.0,5.0,1.0,13.0,0.0,15.0,0.0,4.0,24.0,2.0,7.0,26.0,1.0,2.0,0.0,0.0,11.0,5.0,0.0,100.0,0.0,1.0,0.0,7.0,0.0,9.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,22.0,0.0,0.0,1.0,4.0,3.0,7.0,1.0,3.0,1.0,12.0,2.0,3.0,2.0,96.0,1.0,10.0,21.0,17.0,5.0,188.0,1.0,1.0,3.0,20.0,4.0,173.0,0.0,22.0,0.0,7.0,0.0,1.0,17.0,0.0,0.0,2.0,6.0,0.0,0.0,17.0,2.0,1.0,9.0,3.0,174.0,0.0,2.0,109.0,1.0,3.0,5.0,24.0,0.0,0.0,1.0,3.0,2.0,1.0,2,1,4,2,5,0,6
245,5.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,3.0,2.0,0.0,2.0,9.0,0.0,6.0,6.0,3.0,3.0,12.0,0.0,0.0,5.0,0.0,3.0,23.0,1.0,79.0,2.0,3.0,2.0,0.0,4.0,19.0,1.0,13.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,15.0,6.0,0.0,7.0,2.0,10.0,7.0,2.0,156.0,1.0,6.0,2.0,6.0,0.0,134.0,4.0,0.0,19.0,1.0,0.0,71.0,0.0,5.0,4.0,3.0,23.0,1.0,1.0,2.0,0.0,19.0,5.0,4.0,7.0,0.0,5.0,10.0,0.0,0.0,182.0,7.0,6.0,198.0,2.0,1.0,10.0,12.0,3.0,12.0,1.0,0.0,2.0,0.0,2,1,4,2,5,0,6
246,13.0,0.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,26.0,0.0,3.0,1.0,15.0,3.0,13.0,10.0,2.0,0.0,3.0,1.0,1.0,1.0,6.0,1.0,93.0,2.0,4.0,3.0,5.0,4.0,24.0,1.0,0.0,3.0,2.0,7.0,0.0,3.0,4.0,6.0,6.0,6.0,16.0,2.0,0.0,15.0,5.0,9.0,8.0,2.0,2.0,10.0,191.0,18.0,3.0,2.0,3.0,3.0,100.0,0.0,2.0,6.0,3.0,11.0,174.0,0.0,4.0,8.0,0.0,2.0,18.0,0.0,0.0,1.0,0.0,3.0,9.0,18.0,12.0,4.0,2.0,3.0,2.0,143.0,2.0,0.0,161.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,4,2,5,0,6
247,1.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,2.0,8.0,3.0,1.0,6.0,0.0,0.0,2.0,11.0,7.0,10.0,2.0,1.0,12.0,0.0,10.0,5.0,1.0,8.0,132.0,1.0,2.0,8.0,3.0,0.0,22.0,4.0,0.0,0.0,6.0,10.0,7.0,0.0,1.0,2.0,9.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,13.0,18.0,0.0,11.0,85.0,0.0,3.0,9.0,0.0,5.0,82.0,5.0,2.0,4.0,9.0,17.0,110.0,5.0,3.0,8.0,0.0,7.0,8.0,1.0,0.0,0.0,4.0,11.0,7.0,6.0,9.0,0.0,0.0,2.0,0.0,106.0,0.0,1.0,115.0,0.0,9.0,19.0,1.0,0.0,0.0,4.0,0.0,6.0,8.0,2,1,4,2,5,0,6
248,13.0,0.0,4.0,0.0,13.0,9.0,9.0,2.0,1.0,14.0,6.0,6.0,1.0,6.0,0.0,5.0,2.0,14.0,0.0,8.0,1.0,0.0,15.0,6.0,0.0,0.0,0.0,115.0,2.0,8.0,0.0,9.0,14.0,23.0,6.0,13.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,18.0,1.0,7.0,3.0,0.0,5.0,6.0,6.0,1.0,0.0,5.0,0.0,140.0,1.0,14.0,0.0,3.0,1.0,149.0,27.0,5.0,13.0,3.0,1.0,202.0,0.0,6.0,2.0,1.0,2.0,2.0,0.0,1.0,9.0,16.0,13.0,4.0,3.0,1.0,0.0,1.0,4.0,9.0,84.0,0.0,5.0,144.0,4.0,2.0,2.0,4.0,5.0,11.0,0.0,0.0,0.0,1.0,2,1,4,2,5,0,6
249,2.0,3.0,22.0,0.0,6.0,2.0,2.0,18.0,3.0,2.0,2.0,2.0,3.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,12.0,4.0,3.0,25.0,3.0,1.0,6.0,77.0,1.0,3.0,13.0,0.0,6.0,10.0,1.0,14.0,4.0,14.0,19.0,0.0,5.0,0.0,1.0,3.0,3.0,5.0,2.0,9.0,1.0,2.0,19.0,4.0,5.0,0.0,1.0,76.0,5.0,0.0,6.0,5.0,2.0,200.0,0.0,0.0,4.0,1.0,0.0,177.0,0.0,3.0,4.0,4.0,0.0,2.0,5.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,6.0,1.0,9.0,7.0,144.0,2.0,0.0,84.0,3.0,1.0,3.0,0.0,4.0,11.0,0.0,0.0,2.0,1.0,2,1,4,2,5,0,6
250,10.0,1.0,2.0,2.0,17.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,13.0,0.0,14.0,0.0,7.0,0.0,2.0,4.0,20.0,0.0,0.0,7.0,2.0,3.0,9.0,145.0,14.0,0.0,6.0,3.0,3.0,3.0,19.0,13.0,0.0,10.0,15.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,5.0,2.0,2.0,6.0,3.0,1.0,2.0,3.0,0.0,156.0,0.0,4.0,5.0,7.0,0.0,100.0,5.0,1.0,2.0,8.0,10.0,158.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,7.0,1.0,1.0,4.0,7.0,2.0,5.0,3.0,0.0,1.0,0.0,173.0,0.0,12.0,172.0,0.0,22.0,14.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,2,1,4,2,5,0,6
251,0.0,1.0,0.0,8.0,0.0,4.0,2.0,0.0,23.0,1.0,10.0,0.0,5.0,3.0,17.0,1.0,13.0,0.0,1.0,0.0,9.0,1.0,4.0,10.0,14.0,0.0,0.0,172.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,11.0,3.0,0.0,29.0,5.0,0.0,4.0,7.0,7.0,7.0,0.0,2.0,190.0,3.0,2.0,0.0,0.0,0.0,177.0,0.0,2.0,14.0,0.0,4.0,171.0,6.0,7.0,11.0,0.0,0.0,3.0,0.0,9.0,2.0,21.0,0.0,0.0,1.0,17.0,9.0,0.0,9.0,3.0,127.0,7.0,11.0,71.0,1.0,5.0,18.0,5.0,31.0,8.0,2.0,4.0,0.0,19.0,2,1,4,2,5,0,6
252,0.0,7.0,2.0,5.0,11.0,0.0,1.0,0.0,5.0,25.0,8.0,3.0,4.0,2.0,3.0,10.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,16.0,1.0,0.0,2.0,157.0,17.0,3.0,0.0,2.0,14.0,7.0,8.0,0.0,3.0,9.0,1.0,1.0,2.0,10.0,2.0,4.0,2.0,4.0,11.0,0.0,0.0,5.0,0.0,2.0,0.0,10.0,7.0,189.0,0.0,11.0,0.0,2.0,0.0,81.0,12.0,2.0,1.0,2.0,0.0,150.0,0.0,0.0,21.0,0.0,0.0,13.0,4.0,0.0,4.0,6.0,3.0,11.0,0.0,11.0,0.0,3.0,2.0,2.0,188.0,2.0,1.0,126.0,1.0,2.0,11.0,13.0,3.0,15.0,0.0,0.0,1.0,8.0,2,1,4,2,5,0,6
253,3.0,7.0,3.0,1.0,9.0,15.0,8.0,14.0,0.0,6.0,0.0,2.0,0.0,7.0,4.0,12.0,11.0,0.0,17.0,7.0,1.0,21.0,7.0,4.0,2.0,1.0,3.0,74.0,6.0,39.0,10.0,1.0,9.0,0.0,2.0,1.0,7.0,9.0,1.0,0.0,2.0,3.0,14.0,3.0,2.0,7.0,11.0,5.0,15.0,2.0,3.0,17.0,0.0,2.0,4.0,111.0,7.0,3.0,0.0,0.0,4.0,130.0,0.0,8.0,3.0,24.0,0.0,92.0,1.0,10.0,1.0,1.0,19.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,16.0,1.0,2.0,115.0,1.0,8.0,199.0,3.0,3.0,11.0,1.0,2.0,1.0,1.0,0.0,9.0,4.0,2,1,4,2,5,0,6
254,0.0,7.0,0.0,5.0,3.0,0.0,0.0,6.0,1.0,0.0,2.0,12.0,2.0,0.0,1.0,3.0,11.0,19.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,1.0,1.0,89.0,0.0,2.0,0.0,1.0,8.0,11.0,3.0,14.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,1.0,0.0,4.0,1.0,9.0,9.0,2.0,0.0,0.0,0.0,2.0,158.0,16.0,2.0,0.0,0.0,0.0,110.0,9.0,0.0,0.0,3.0,4.0,79.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,2.0,7.0,0.0,1.0,3.0,3.0,5.0,1.0,185.0,0.0,1.0,99.0,2.0,1.0,17.0,3.0,0.0,5.0,0.0,16.0,3.0,1.0,2,1,4,2,5,0,6
255,2.0,2.0,0.0,0.0,6.0,0.0,10.0,0.0,5.0,9.0,4.0,5.0,27.0,3.0,4.0,4.0,20.0,11.0,2.0,1.0,6.0,5.0,1.0,0.0,3.0,2.0,17.0,108.0,11.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,14.0,0.0,4.0,0.0,2.0,0.0,8.0,2.0,0.0,3.0,0.0,10.0,15.0,14.0,4.0,2.0,6.0,3.0,132.0,10.0,2.0,3.0,6.0,11.0,100.0,4.0,4.0,0.0,0.0,0.0,72.0,6.0,0.0,4.0,2.0,4.0,1.0,2.0,9.0,1.0,2.0,4.0,3.0,3.0,18.0,8.0,11.0,4.0,3.0,130.0,39.0,0.0,80.0,0.0,0.0,17.0,0.0,0.0,2.0,25.0,5.0,11.0,3.0,2,1,4,2,5,0,6
256,0.0,6.0,2.0,4.0,0.0,0.0,0.0,7.0,16.0,2.0,2.0,0.0,20.0,2.0,0.0,8.0,1.0,5.0,1.0,12.0,12.0,4.0,2.0,5.0,0.0,6.0,0.0,103.0,0.0,8.0,0.0,15.0,5.0,1.0,1.0,3.0,0.0,9.0,0.0,0.0,3.0,18.0,1.0,3.0,8.0,0.0,0.0,5.0,0.0,1.0,6.0,3.0,12.0,11.0,0.0,89.0,1.0,7.0,12.0,4.0,1.0,72.0,1.0,2.0,0.0,0.0,8.0,169.0,14.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,2.0,16.0,5.0,0.0,7.0,11.0,0.0,4.0,164.0,2.0,2.0,193.0,5.0,0.0,10.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,2,1,4,2,5,0,6
257,0.0,2.0,0.0,0.0,28.0,0.0,4.0,13.0,0.0,6.0,22.0,13.0,2.0,5.0,5.0,0.0,5.0,5.0,7.0,12.0,5.0,0.0,13.0,2.0,11.0,34.0,9.0,103.0,17.0,5.0,7.0,7.0,7.0,6.0,3.0,0.0,5.0,2.0,2.0,10.0,1.0,2.0,11.0,9.0,12.0,1.0,0.0,1.0,3.0,13.0,5.0,3.0,8.0,4.0,6.0,107.0,0.0,11.0,4.0,9.0,0.0,107.0,10.0,4.0,4.0,3.0,12.0,110.0,5.0,4.0,0.0,5.0,0.0,16.0,10.0,12.0,0.0,0.0,6.0,1.0,5.0,2.0,6.0,4.0,0.0,0.0,156.0,6.0,1.0,126.0,0.0,15.0,9.0,16.0,3.0,5.0,1.0,0.0,6.0,0.0,2,1,4,2,5,0,6
258,1.0,6.0,0.0,0.0,0.0,7.0,11.0,18.0,5.0,7.0,0.0,11.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,7.0,1.0,7.0,2.0,1.0,1.0,111.0,6.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,2.0,5.0,7.0,8.0,14.0,0.0,0.0,3.0,7.0,3.0,14.0,10.0,3.0,3.0,0.0,0.0,201.0,6.0,1.0,6.0,5.0,5.0,103.0,0.0,9.0,0.0,2.0,0.0,95.0,5.0,3.0,0.0,20.0,8.0,11.0,26.0,4.0,2.0,0.0,2.0,0.0,4.0,12.0,0.0,6.0,0.0,1.0,101.0,8.0,1.0,109.0,5.0,7.0,1.0,5.0,9.0,1.0,5.0,0.0,8.0,0.0,2,1,4,2,5,0,6
259,1.0,19.0,6.0,4.0,0.0,8.0,1.0,3.0,0.0,3.0,1.0,0.0,4.0,0.0,3.0,3.0,12.0,5.0,0.0,6.0,7.0,15.0,5.0,18.0,0.0,7.0,0.0,204.0,4.0,5.0,10.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,23.0,5.0,1.0,1.0,3.0,0.0,3.0,2.0,11.0,0.0,3.0,7.0,4.0,5.0,3.0,2.0,2.0,96.0,0.0,0.0,10.0,4.0,0.0,188.0,1.0,13.0,1.0,7.0,0.0,108.0,5.0,1.0,3.0,1.0,8.0,11.0,2.0,0.0,0.0,7.0,13.0,8.0,1.0,16.0,4.0,9.0,3.0,17.0,87.0,1.0,9.0,79.0,3.0,6.0,13.0,8.0,0.0,14.0,1.0,10.0,12.0,8.0,2,1,4,2,5,0,6
260,6.0,0.0,5.0,6.0,4.0,1.0,10.0,3.0,0.0,1.0,2.0,8.0,1.0,4.0,8.0,7.0,5.0,0.0,17.0,0.0,2.0,1.0,5.0,4.0,9.0,3.0,0.0,105.0,1.0,11.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,5.0,7.0,2.0,2.0,30.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,1.0,165.0,19.0,14.0,2.0,6.0,9.0,136.0,1.0,0.0,0.0,0.0,7.0,184.0,12.0,8.0,0.0,2.0,8.0,5.0,5.0,2.0,27.0,0.0,5.0,0.0,0.0,3.0,15.0,3.0,5.0,0.0,126.0,7.0,0.0,112.0,17.0,0.0,0.0,4.0,4.0,0.0,2.0,2.0,1.0,5.0,2,1,4,2,5,0,6
261,0.0,1.0,5.0,1.0,10.0,0.0,6.0,3.0,5.0,1.0,1.0,0.0,6.0,0.0,0.0,6.0,2.0,1.0,1.0,15.0,11.0,0.0,0.0,3.0,2.0,8.0,0.0,73.0,7.0,9.0,2.0,1.0,3.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,15.0,3.0,0.0,0.0,4.0,2.0,179.0,0.0,3.0,0.0,16.0,6.0,142.0,0.0,0.0,26.0,3.0,5.0,101.0,6.0,0.0,0.0,4.0,0.0,13.0,3.0,6.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,11.0,0.0,10.0,140.0,10.0,0.0,86.0,3.0,13.0,0.0,0.0,0.0,4.0,9.0,2.0,0.0,0.0,2,1,4,2,5,0,6
262,1.0,0.0,1.0,5.0,6.0,0.0,6.0,1.0,19.0,2.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,33.0,0.0,23.0,0.0,5.0,15.0,0.0,0.0,18.0,167.0,1.0,0.0,4.0,4.0,4.0,14.0,4.0,7.0,37.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,6.0,5.0,13.0,103.0,2.0,9.0,25.0,0.0,5.0,134.0,0.0,1.0,0.0,3.0,12.0,114.0,4.0,1.0,7.0,4.0,4.0,2.0,2.0,17.0,1.0,1.0,3.0,16.0,16.0,0.0,1.0,13.0,19.0,0.0,119.0,0.0,13.0,118.0,8.0,3.0,2.0,0.0,4.0,2.0,0.0,5.0,4.0,4.0,2,1,4,2,5,0,6
263,5.0,13.0,16.0,1.0,4.0,9.0,1.0,0.0,5.0,0.0,8.0,19.0,8.0,2.0,1.0,5.0,8.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,11.0,4.0,132.0,6.0,8.0,7.0,10.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,9.0,0.0,3.0,14.0,2.0,12.0,5.0,12.0,5.0,16.0,141.0,2.0,0.0,2.0,0.0,6.0,135.0,0.0,21.0,7.0,2.0,6.0,140.0,0.0,5.0,2.0,4.0,0.0,0.0,34.0,7.0,14.0,1.0,9.0,13.0,12.0,2.0,3.0,1.0,2.0,22.0,136.0,13.0,14.0,190.0,2.0,0.0,7.0,7.0,7.0,0.0,2.0,8.0,2.0,2.0,2,1,4,2,5,0,6
264,5.0,14.0,14.0,0.0,0.0,5.0,8.0,2.0,0.0,12.0,19.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,9.0,6.0,72.0,11.0,2.0,0.0,4.0,5.0,0.0,1.0,15.0,1.0,0.0,13.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,14.0,0.0,5.0,0.0,3.0,5.0,10.0,4.0,3.0,120.0,0.0,3.0,0.0,2.0,0.0,129.0,24.0,9.0,1.0,3.0,3.0,167.0,1.0,7.0,2.0,7.0,7.0,4.0,0.0,5.0,13.0,7.0,8.0,5.0,1.0,3.0,8.0,1.0,10.0,0.0,200.0,12.0,1.0,128.0,0.0,0.0,12.0,6.0,2.0,5.0,27.0,1.0,0.0,6.0,2,1,4,2,5,0,6
265,11.0,1.0,0.0,11.0,3.0,7.0,6.0,5.0,0.0,10.0,5.0,13.0,0.0,7.0,18.0,15.0,1.0,13.0,1.0,1.0,4.0,4.0,0.0,5.0,3.0,0.0,1.0,71.0,4.0,0.0,6.0,5.0,1.0,8.0,3.0,1.0,8.0,0.0,15.0,13.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,10.0,17.0,169.0,27.0,2.0,0.0,16.0,8.0,127.0,6.0,1.0,0.0,0.0,3.0,128.0,1.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,8.0,0.0,10.0,2.0,6.0,4.0,12.0,14.0,6.0,149.0,0.0,1.0,181.0,1.0,7.0,9.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,2,1,4,2,5,0,6
266,0.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,10.0,10.0,13.0,0.0,4.0,6.0,3.0,1.0,1.0,6.0,0.0,0.0,14.0,0.0,130.0,3.0,4.0,0.0,5.0,6.0,1.0,3.0,0.0,10.0,4.0,0.0,9.0,0.0,1.0,0.0,18.0,8.0,5.0,0.0,0.0,0.0,0.0,4.0,19.0,1.0,0.0,11.0,101.0,19.0,2.0,0.0,0.0,4.0,154.0,0.0,7.0,4.0,6.0,8.0,106.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,1.0,14.0,12.0,5.0,7.0,0.0,0.0,5.0,151.0,0.0,10.0,71.0,0.0,13.0,3.0,1.0,5.0,4.0,15.0,0.0,10.0,3.0,2,1,4,2,5,0,6
267,1.0,5.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,20.0,0.0,12.0,2.0,3.0,2.0,5.0,6.0,18.0,0.0,8.0,11.0,5.0,4.0,0.0,1.0,12.0,69.0,0.0,2.0,1.0,8.0,0.0,1.0,18.0,9.0,0.0,12.0,15.0,8.0,0.0,1.0,12.0,3.0,4.0,14.0,1.0,3.0,0.0,10.0,10.0,20.0,7.0,2.0,1.0,88.0,7.0,14.0,0.0,3.0,0.0,231.0,10.0,4.0,1.0,7.0,0.0,185.0,1.0,0.0,7.0,2.0,11.0,0.0,0.0,8.0,0.0,0.0,8.0,34.0,14.0,2.0,4.0,0.0,17.0,8.0,112.0,2.0,0.0,90.0,0.0,1.0,3.0,14.0,0.0,5.0,10.0,2.0,1.0,0.0,2,1,4,2,5,0,6
268,0.0,8.0,6.0,5.0,3.0,8.0,2.0,0.0,16.0,6.0,5.0,11.0,11.0,1.0,5.0,2.0,1.0,23.0,13.0,0.0,7.0,16.0,0.0,7.0,25.0,0.0,1.0,87.0,1.0,2.0,2.0,5.0,15.0,5.0,6.0,5.0,3.0,0.0,4.0,4.0,7.0,8.0,3.0,2.0,0.0,6.0,2.0,7.0,0.0,8.0,0.0,0.0,3.0,14.0,4.0,206.0,8.0,8.0,11.0,2.0,0.0,152.0,6.0,5.0,3.0,1.0,0.0,119.0,3.0,17.0,5.0,8.0,0.0,12.0,18.0,7.0,0.0,4.0,16.0,2.0,2.0,11.0,0.0,10.0,1.0,7.0,137.0,2.0,0.0,139.0,0.0,11.0,3.0,0.0,2.0,3.0,0.0,20.0,6.0,9.0,2,1,4,2,5,0,6
269,0.0,2.0,8.0,19.0,2.0,2.0,1.0,3.0,0.0,0.0,8.0,8.0,4.0,0.0,1.0,5.0,0.0,3.0,8.0,0.0,6.0,3.0,0.0,10.0,2.0,0.0,0.0,1.0,14.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,13.0,1.0,5.0,10.0,9.0,6.0,3.0,2.0,0.0,0.0,3.0,2.0,26.0,0.0,5.0,194.0,1.0,6.0,12.0,161.0,9.0,0.0,19.0,2.0,0.0,0.0,3.0,0.0,26.0,6.0,12.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,4.0,0.0,16.0,8.0,5.0,0.0,1.0,0.0,13.0,23.0,4.0,15.0,0.0,1.0,1.0,189.0,0.0,13.0,0.0,5.0,0.0,23.0,191.0,3.0,6.0,0.0,2,2,6,2,4,0,7
270,0.0,1.0,3.0,1.0,1.0,3.0,6.0,3.0,2.0,0.0,9.0,0.0,0.0,7.0,1.0,4.0,1.0,7.0,3.0,2.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,17.0,3.0,7.0,16.0,3.0,3.0,12.0,6.0,9.0,0.0,0.0,3.0,11.0,0.0,2.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,117.0,5.0,4.0,0.0,175.0,0.0,0.0,1.0,3.0,17.0,0.0,1.0,0.0,17.0,2.0,0.0,8.0,4.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,152.0,4.0,1.0,0.0,2.0,17.0,1.0,77.0,3.0,14.0,4.0,2,2,6,2,4,0,7
271,0.0,7.0,0.0,9.0,10.0,11.0,0.0,30.0,0.0,4.0,9.0,0.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,14.0,0.0,18.0,1.0,0.0,3.0,7.0,1.0,6.0,0.0,0.0,1.0,3.0,6.0,7.0,2.0,0.0,10.0,2.0,0.0,3.0,2.0,2.0,0.0,11.0,3.0,8.0,0.0,6.0,2.0,131.0,6.0,0.0,11.0,115.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0,9.0,1.0,3.0,9.0,10.0,10.0,4.0,6.0,0.0,13.0,36.0,1.0,20.0,7.0,6.0,1.0,0.0,5.0,3.0,0.0,142.0,3.0,1.0,1.0,2.0,2.0,0.0,143.0,6.0,0.0,0.0,2,2,6,2,4,0,7
